,brand,store,sido,gungu,address,phone
756,pelicana,이천현대점,경기도,이천시,경기도 이천시 부발읍 경충대로2110번길 14,031-636-8595
757,pelicana,이포점,경기도,여주시,경기도 여주시 금사면 이포로 60,031-884-9279
758,pelicana,이화동점,서울특별시,종로구,서울특별시 종로구 대학로 52(연건동),02-745-0233
759,pelicana,인계점,경기도,수원시팔달구,경기도 수원시팔달구  권광로 317번길,
760,pelicana,인덕원점,경기도,안양시동안구,"경기도 안양시동안구 흥안대로517번 49, 1층(관양동)",031-423-9999
761,pelicana,인동점,경상북도,구미시,경상북도 구미시 인동중앙로 3길 38-4,054-472-9288
762,pelicana,인동점(대전),대전광역시,동구,대전광역시 동구 충무로 229,042-271-2233
763,pelicana,인월점,전라북도,남원시,전라북도 남원시 인월면 인월장터로 9-1,063-636-2381
764,pelicana,인제점,강원도,인제군,강원도 인제군  인제읍 비봉로 3,033-461-2510
765,pelicana,인제현리점,강원도,인제군,강원도 인제군  기린면 기린로 19,033-461-5132
766,pelicana,인창점,경기도,구리시,경기도 구리시 건원대로99번길 54,031-551-2291
767,pelicana,인천남부점,인천광역시,남동구,"인천광역시 남동구 성리로35번길 20-1(구월동, 1층)",032-469-3221
768,pelicana,인천남촌점,인천광역시,남동구,인천광역시 남동구 남촌동로 52-1,032-469-3113
769,pelicana,인천지사,인천광역시,남동구, ,
770,pelicana,일도점,제주특별자치도,제주시,제주특별자치도 제주시 천수로 25-1,064-726-5592
771,pelicana,일동점,경기도,포천시,경기도 포천시 일동면 화동로 1073,031-534-3700
772,pelicana,일신점,인천광역시,부평구,인천광역시 부평구 일신로 11,032-501-4242
773,pelicana,일원동점,서울특별시,강남구,"서울특별시 강남구 일원로3길 69, 1층 102호 (일원동)",02-451-9292
774,pelicana,임계점,강원도,정선군,강원도 정선군  임계면 송계5길 5,033-562-3939
775,pelicana,임광점,경기도,수원시영통구,경기도 수원시영통구 권선로 792 (매탄동),031-234-3396
776,pelicana,임천점,충청남도,부여군,충청남도 부여군 임천면 성흥로 94-1,
777,pelicana,입암동점,강원도,강릉시,강원도 강릉시 성덕포남로 89-10,033-651-3366
778,pelicana,자양1점,서울특별시,광진구,"서울특별시 광진구 자양로13다길 47(자양동, 1층)",
779,pelicana,자양점,대전광역시,동구,대전광역시 동구 동대전로 228,042-626-7111
780,pelicana,자유점,강원도,원주시,강원도 원주시 자유시장길 7,033-745-8552
781,pelicana,작전1점,인천광역시,계양구,"인천광역시 계양구 주부토로 468(작전동, 상가동1층6호)",032-554-8892
782,pelicana,잠실새마을점,서울특별시,송파구,"서울특별시 송파구 백제고분로7길 39, 1층 106호(잠실동,고려빌딩)",02-417-3599
783,pelicana,장계점,전라북도,장수군,전라북도 장수군 장계면 한들로 81,063-352-8292
784,pelicana,장기1점,경기도,김포시,"경기도 김포시 초당로61번길 21, 103호",031-981-2006
785,pelicana,장기월드점,경기도,김포시,"경기도 김포시 전원로 32, 116호(장기동, 월드상가)",031-998-9595
786,pelicana,장락고암점,충청북도,제천시,충청북도 제천시 신죽하로 83-24(장락동),043-644-4578
787,pelicana,장량점,경상북도,포항시북구,경상북도 포항시북구 장량로87번길 6-15,054-255-9992
788,pelicana,장림점,부산광역시,사하구,부산광역시 사하구 장림시장4길 63,051-263-8302
789,pelicana,장미점,서울특별시,송파구,서울특별시 송파구 올림픽로35길 104,
790,pelicana,장성점,강원도,태백시,강원도 태백시 장성시장1길 3(장성동),033-581-3236
791,pelicana,장암주공점,경기도,의정부시,경기도 의정부시 회룡로 223 (장암주공5단지아파트),031-873-8181
792,pelicana,장양리점,강원도,원주시,강원도 원주시 소초면 장막1길 7,033-747-3477
793,pelicana,장위동점,서울특별시,성북구,서울특별시 성북구 장월로 90,02-941-9300
794,pelicana,장유점,경상남도,김해시,경상남도 김해시 장유로312 ,055-312-5197
795,pelicana,장평점,경상남도,거제시,경상남도 거제시 장평3로4길 24,055-635-3879
796,pelicana,장항점,충청남도,서천군,충청남도 서천군 장항읍 장항로 125-1,041-956-5282
797,pelicana,장현점,경기도,남양주시,경기도 남양주시 진접읍 봉현로36번길 12,031-571-7800
798,pelicana,장호원점,경기도,이천시,경기도 이천시 장호원읍 샘재로147번길 26,031-641-4170
799,pelicana,장흥관산점,전라남도,장흥군,전라남도 장흥군 관산읍 관산로 119-1,061-867-7970
800,pelicana,장흥점,전라남도,장흥군,전라남도 장흥군 장흥읍 동교3길 8,061-863-8191
801,pelicana,전곡터미널점,경기도,연천군,경기도 연천군 전곡읍 온골로 56,031-832-3170
802,pelicana,전남금산점,전라남도,고흥군,전라남도 고흥군 금산면 상하촌길 24-1,061-842-7471
803,pelicana,전대리점,경기도,용인시처인구,경기도 용인시처인구 포곡읍 전대로78번길 3-1,031-333-2272
804,pelicana,전대점,광주광역시,북구,광주광역시 북구 서양로 46,062-251-9222
805,pelicana,전민점,대전광역시,유성구,"대전광역시 유성구 전민로10번길 49(전민동, 1층)",042-862-9962
806,pelicana,전북지사,대전광역시,유성구, ,
807,pelicana,전하점,울산광역시,동구,울산광역시 동구 전하로 29 (전하동),052-251-7702
808,pelicana,점동점,경기도,여주시,경기도 여주시 점동면 청안로 136,031-882-2328
809,pelicana,정관점,부산광역시,기장군,부산광역시 기장군 정관읍모전3길 37,051-728-9992
810,pelicana,정남점,경기도,화성시,경기도 화성시 정남면 괘량리 1048-3,
811,pelicana,정릉점,서울특별시,성북구,서울특별시 성북구 북악산로 858,
812,pelicana,정릉행복점,서울특별시,성북구,서울특별시 성북구 솔샘로6길 60,02-943-1960
813,pelicana,정림점,대전광역시,서구,대전광역시 서구 정림로10번길 15-24,042-585-9289
814,pelicana,정산점,충청남도,청양군,충청남도 청양군 정산면 정현길 65,041-943-2308
815,pelicana,정선점,강원도,정선군,강원도 정선군 정선읍 정선로 1352,033-562-1072
816,pelicana,정읍수성점,전라북도,정읍시,전라북도 정읍시 정인1길 70,
817,pelicana,정자점,경기도,성남시분당구,"경기도 성남시분당구  황새울로116번길28, 1층(정자동)",031-713-9599
818,pelicana,정자점(수원),경기도,수원시장안구,경기도 수원시장안구 장안로 183,
819,pelicana,제물포점,인천광역시,미추홀구,인천광역시 미추홀구 장천로112번길 10 1층,032-876-1153
820,pelicana,제부도점,경기도,화성시,경기도 화성시 서신면 해안길 240-1,031-357-2938
821,pelicana,제주동문점,제주특별자치도,제주시,제주특별자치도 제주시 동문로 35-1(일도일동),064-757-3522
822,pelicana,제주지사,제주특별자치도,제주시, ,
823,pelicana,제천역전점,충청북도,제천시,충청북도 제천시 내토로 435-1,043-643-1885
824,pelicana,조암점,경기도,화성시,경기도 화성시 우정읍 조암서로22번길 21,031-358-6843
825,pelicana,조양동점,강원도,속초시,강원도 속초시 동해대로 3998(조양동),033-636-2270
826,pelicana,조원점,경기도,수원시장안구,경기도 수원시장안구 조원로89번길 31,031-248-0088
827,pelicana,조치원2점,세종특별자치시,조치원읍,"세종특별자치시  조치원읍 새내로 65-1, 1층",044-866-3030
828,pelicana,조치원3점,세종특별자치시,조치원읍,세종특별자치시  조치원읍 충현로 159 욱일@상가B07호,044-862-2020
829,pelicana,종로낙원점,서울특별시,종로구,서울특별시 종로구 삼일대로 434-1,02-765-0508
830,pelicana,주곡리점,경기도,화성시,경기도 화성시 우정읍 주곡리 564-15,
831,pelicana,주공1점,경기도,평택시,경기도 평택시 평택2로 108 (비전동),
832,pelicana,주교점,충청남도,보령시,충청남도 보령시 주교면  울계큰길 385,041-931-7386
833,pelicana,주덕점,충청북도,충주시,충청북도 충주시 주덕읍 신양로 109,043-845-6421
834,pelicana,주문진점,강원도,강릉시,강원도 강릉시  주문진읍 주문로 117,033-661-0006
835,pelicana,주안2동점,인천광역시,미추홀구,인천광역시 미추홀구 경인로326번길 49,032-872-4605
836,pelicana,주안점,인천광역시,미추홀구,인천광역시 미추홀구 염창로 84-3,032-864-4335
837,pelicana,주원점,인천광역시,미추홀구,인천광역시 미추홀구 경인로504번길 6-4,032-439-2743
838,pelicana,주천점,강원도,영월군,"강원도 영월군 주천면 주천로 88-1, 2층",033-372-2840
839,pelicana,죽변점,경상북도,울진군,경상북도 울진군 죽변면 죽변북로 59,054-782-3388
840,pelicana,죽산점,경기도,안성시,경기도 안성시 죽산면 죽주로 283,031-676-3152
841,pelicana,죽전점,경기도,용인시수지구,"경기도 용인시수지구 대지로 62, 104(죽전동)",031-261-9595
842,pelicana,죽정점,충청남도,보령시,충청남도 보령시 현대로 9,041-936-5293
843,pelicana,중곡1점,서울특별시,광진구,"서울특별시 광진구 용마산로7길 20(중곡동, 1층)",02-455-3688
844,pelicana,중곡2점,서울특별시,광진구,서울특별시 광진구 면목로 184 (중곡동),02-468-9658
845,pelicana,중동1점,경기도,부천시원미구,경기도 부천시원미구 부일로 340,032-662-6858
846,pelicana,중리점(대전),대전광역시,대덕구,대전광역시 대덕구 중리남로 20,042-624-0430
847,pelicana,중마점,전라남도,광양시,전라남도 광양시 광장로 112-11,061-794-0909
848,pelicana,중문점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 천제연로185번 3-1,064-738-8483
849,pelicana,중산점,경기도,고양시일산동구,경기도 고양시일산동구 탄중로 416 상가 109,031-976-0343
850,pelicana,중화산동점,전라북도,전주시완산구,"전라북도 전주시완산구 따박골2길 3(중화산동2가, 1층)",063-228-5700
851,pelicana,중흥리점,충청남도,당진시,충청남도 당진시 송악읍 송악로 685,041-358-0444
852,pelicana,중흥설악점,경기도,부천시원미구,경기도 부천시원미구 계남로 196 주공상가 2층,
853,pelicana,증산동점,서울특별시,은평구,서울특별시 은평구 증산서길 152(증산동),02-304-9346
854,pelicana,증평점,충청북도,증평군,충청북도 증평군 증평읍 중앙로173,043-838-4015
855,pelicana,지경리점,강원도,철원군,강원도 철원군 김화읍 청양로84,033-458-3990
856,pelicana,지곡점,충청남도,서산시,충청남도 서산시 지곡면 충의로 762-78,041-663-9985
857,pelicana,지리산온천점,전라남도,구례군,전라남도 구례군 산동면 하관1길 26,061-783-7834
858,pelicana,지원점,광주광역시,동구,광주광역시 동구 남문로 592,062-228-9292
859,pelicana,지평점,경기도,양평군,경기도 양평군 지평면 지평의병로 96,031-773-7125
860,pelicana,직산부영점,충청남도,천안시서북구,충청남도 천안시서북구 직산읍 군수1길 10 부영아파트상가 107호,041-581-1210
861,pelicana,직산점,충청남도,천안시서북구,충청남도 천안시서북구 직산읍 봉주로 23,041-583-2077
862,pelicana,진달래마을점,경기도,부천시원미구,"경기도 부천시원미구 길주로121번길 18-15, 1층 (상동, 우리프라자)",032-321-6333
863,pelicana,진달래점,서울특별시,강남구,서울특별시 강남구 언주로 313,02-567-9779
864,pelicana,진량점,경상북도,경산시,경상북도 경산시 진량읍 황제1길 86-25 창신황제상가 203호 ,053-856-9959
865,pelicana,진보점,경상북도,청송군,경상북도 청송군 진보면 진안리 384-4,054-874-2800
866,pelicana,진부점,강원도,평창군,강원도 평창군  진부면 진부중앙로 70,033-335-1442
867,pelicana,진우점,강원도,원주시,"강원도 원주시 현충로 272, 101호(태장동)",033-742-8371
868,pelicana,진잠점,대전광역시,유성구,대전광역시 유성구 진잠로66번길 46,042-543-5565
869,pelicana,진주대곡점,경상남도,진주시,경상남도 진주시 대곡면 진의로1079번길13,055-744-2880
870,pelicana,진천대곡점,대구광역시,달서구,대구광역시 달서구 상화로21길 49,
871,pelicana,진하점,울산광역시,울주군,울산광역시 울주군 서생면 깨목길 28,052-238-8182
872,pelicana,참이슬점,경기도,평택시,경기도 평택시 참이슬길 16,031-654-9923
873,pelicana,창녕점,경상남도,창녕군,경상남도 창녕군 창녕읍 명덕로 48,055-532-3826
874,pelicana,창동역점,서울특별시,도봉구,서울특별시 도봉구 노해로63다길 6 1층 103호,02-900-9297
875,pelicana,창현점,경기도,남양주시,경기도 남양주시 화도읍 수레로 1234-26,031-595-4560
876,pelicana,천도리점,강원도,인제군,강원도 인제군 서화면 천도로94번길 1,033-462-1977
877,pelicana,천리점,경기도,용인시처인구,경기도 용인시처인구 이동면 백옥대로 623,031-332-2401
878,pelicana,천마점,경기도,남양주시,경기도 남양주시 화도읍 멋갓로28번길 39-2,031-594-8852
879,pelicana,천북점,충청남도,보령시,충청남도 보령시 천북면 하궁길 2,041-641-8292
880,pelicana,천안3점,충청남도,천안시동남구,충청남도 천안시동남구 봉정로 18,041-572-9930
